Protein,Regressor,Case,Normalization,Train/Test,MAPE,NRMSE,Pearson,R2,RMSE,Spearman,Pearson Improvement,Spearman Improvement
PTEN,RandomForests,AllmRNA_Mutations,ZScore,Train,207.0337177,0.080150623,0.664913669,0.335312477,0.490545295,0.580322898,0.265215034,0.154384979
PTEN,Mean,AllmRNA_Mutations,ZScore,Test,310.6249574,0.141741019,,-0.015581492,0.593085089,,,
PTEN,RandomForests,NMostVariableGenes_Mutations,MinMax,Train,245.8541581,0.08248789,0.600625285,0.29609363,0.504962348,0.541703624,0.20092665,0.115765705
PTEN,RandomForests,NMostVariableGenes_Mutations,MinMax,Test,329.0780566,0.132786702,0.36568449,0.11615853,0.552704356,0.393485681,-0.03354047,-0.008998001
PTEN,RandomForests,NMostVariableGenes_Mutations,TMM,Train,336.3758577,0.08992815,0.530709674,0.162820558,0.550805056,0.517964764,,
PTEN,RandomForests,NMostVariableGenes_Mutations,TMM,Test,347.9580275,0.138897188,0.208065946,0.023723549,0.581380757,0.245767308,,
PTEN,RandomForests,NMostVariableGenes_Mutations,UN,Train,246.6900371,0.082393166,0.604254979,0.297457488,0.504521718,0.544773747,0.204556344,0.118835828
PTEN,RandomForests,NMostVariableGenes_Mutations,UN,Test,304.3873042,0.132450046,0.366488228,0.119533602,0.551911007,0.406260836,-0.032736732,0.003777154
PTEN,RandomForests,NMostVariableGenes_Mutations,ZScore,Train,288.1413218,0.083577444,0.567711654,0.27754587,0.511639153,0.548076812,0.168013019,0.122138893
PTEN,Mean,NMostVariableGenes_Mutations,ZScore,Test,310.6249574,0.141741019,,-0.015581492,0.593085089,,,
PTEN,RandomForests,NRandomGenes_Mutations,MinMax,Train,247.2881709,0.082178535,0.603699718,0.301443738,0.503000486,0.547876976,0.204001083,0.121939057
PTEN,RandomForests,NRandomGenes_Mutations,MinMax,Test,276.0081095,0.132993487,0.360562186,0.113836339,0.553429994,0.390084923,-0.038662774,-0.012398759
PTEN,RandomForests,NRandomGenes_Mutations,TMM,Train,379.6807711,0.09057502,0.51977914,0.151736644,0.554286975,0.435913886,,
PTEN,RandomForests,NRandomGenes_Mutations,TMM,Test,364.2474212,0.139681255,0.20235372,0.015527788,0.583597182,0.27051066,,
PTEN,RandomForests,NRandomGenes_Mutations,UN,Train,252.9545802,0.08236321,0.597783744,0.298298332,0.504100961,0.547658365,0.198085109,0.121720447
PTEN,RandomForests,NRandomGenes_Mutations,UN,Test,313.0890311,0.132372044,0.370672429,0.12079407,0.551434733,0.401386056,-0.028552531,-0.001097626
PTEN,RandomForests,NRandomGenes_Mutations,ZScore,Train,255.8719541,0.081849855,0.611582205,0.307138931,0.500975945,0.544886162,0.21188357,0.118948243
PTEN,Mean,NRandomGenes_Mutations,ZScore,Test,310.6249574,0.141741019,,-0.015581492,0.593085089,,,
PTEN,RandomForests,ThousandMostVariableGenes_Mutations,MinMax,Train,241.916016,0.082457378,0.602774931,0.296602804,0.504791078,0.54149363,0.203076296,0.115555711
PTEN,RandomForests,ThousandMostVariableGenes_Mutations,MinMax,Test,313.9207121,0.133327576,0.358158155,0.109298496,0.554565054,0.383460276,-0.041066806,-0.019023406
PTEN,RandomForests,ThousandMostVariableGenes_Mutations,TMM,Train,341.5626836,0.08986868,0.535048293,0.163955731,0.550427432,0.520940986,,
PTEN,RandomForests,ThousandMostVariableGenes_Mutations,TMM,Test,349.5378526,0.138981016,0.206078439,0.022640964,0.581729086,0.241914018,,
PTEN,RandomForests,ThousandMostVariableGenes_Mutations,UN,Train,243.5832428,0.082341819,0.606994942,0.298349463,0.50420308,0.546921382,0.207296307,0.120983463
PTEN,RandomForests,ThousandMostVariableGenes_Mutations,UN,Test,297.07724,0.13252215,0.366469104,0.11887037,0.552051516,0.406964845,-0.032755856,0.004481163
PTEN,RandomForests,ThousandMostVariableGenes_Mutations,ZScore,Train,284.7491403,0.083540526,0.568731248,0.278206441,0.511395937,0.54990421,0.169032613,0.123966291
PTEN,Mean,ThousandMostVariableGenes_Mutations,ZScore,Test,310.6249574,0.141741019,,-0.015581492,0.593085089,,,
PTEN,RandomForests,Top100InteractionPartners_Mutations,MinMax,Train,287.4976601,0.083240593,0.563182709,0.283083051,0.509425361,0.511439097,0.163484074,0.085501179
PTEN,RandomForests,Top100InteractionPartners_Mutations,MinMax,Test,287.6624299,0.131550665,0.387228833,0.134963254,0.54476116,0.397288108,-0.011996128,-0.005195574
PTEN,RandomForests,Top100InteractionPartners_Mutations,TMM,Train,372.9705116,0.094109256,0.306357944,0.08427744,0.57600278,0.26562685,,
PTEN,RandomForests,Top100InteractionPartners_Mutations,TMM,Test,394.6160618,0.144256086,0.090328019,-0.043333859,0.600174139,0.170291094,,
PTEN,RandomForests,Top100InteractionPartners_Mutations,UN,Train,287.4976601,0.083240593,0.563182709,0.283083051,0.509425361,0.511439097,0.163484074,0.085501179
PTEN,RandomForests,Top100InteractionPartners_Mutations,UN,Test,287.6624299,0.131550665,0.387228833,0.134963254,0.54476116,0.397288108,-0.011996128,-0.005195574
PTEN,RandomForests,Top100InteractionPartners_Mutations,ZScore,Train,287.4976601,0.083240593,0.563182709,0.283083051,0.509425361,0.511439097,0.163484074,0.085501179
PTEN,Mean,Top100InteractionPartners_Mutations,ZScore,Test,310.6249574,0.141741019,,-0.015581492,0.593085089,,,
PTEN,RandomForests,selfmRNA,MinMax,Train,444.0676531,0.087978637,0.450791093,0.19903919,0.538751848,0.448111881,0.051092458,0.022173962
PTEN,RandomForests,selfmRNA,MinMax,Test,409.3851598,0.131503109,0.386549332,0.130906148,0.547985363,0.406411653,-0.012675628,0.003927971
PTEN,RandomForests,selfmRNA,TMM,Train,303.3259053,0.098305223,,-6.17E-06,0.60206726,,,
PTEN,RandomForests,selfmRNA,TMM,Test,313.2598578,0.141747844,,-0.015592608,0.593099949,,,
PTEN,RandomForests,selfmRNA,UN,Train,444.0676531,0.087978637,0.450791093,0.19903919,0.538751848,0.448111881,0.051092458,0.022173962
PTEN,RandomForests,selfmRNA,UN,Test,409.3851598,0.131503109,0.386549332,0.130906148,0.547985363,0.406411653,-0.012675628,0.003927971
PTEN,RandomForests,selfmRNA,ZScore,Train,444.0676531,0.087978637,0.450791093,0.19903919,0.538751848,0.448111881,0.051092458,0.022173962
PTEN,Mean,selfmRNA,ZScore,Test,310.6249574,0.141741019,,-0.015581492,0.593085089,,,
PTEN,RandomForests,selfmRNA_CNA_Mutations,MinMax,Train,340.8767027,0.087259412,0.469204539,0.212193267,0.534327731,0.469002087,0.069505904,0.043064168
PTEN,RandomForests,selfmRNA_CNA_Mutations,MinMax,Test,321.9234407,0.131495805,0.384291019,0.131140959,0.548248327,0.414014426,-0.014933941,0.011530744
PTEN,RandomForests,selfmRNA_CNA_Mutations,TMM,Train,327.9995116,0.096631647,0.180284704,0.03444659,0.591491413,0.170991957,,
PTEN,RandomForests,selfmRNA_CNA_Mutations,TMM,Test,337.8629803,0.141566773,0.152147811,-0.010536211,0.590059766,0.163553509,,
PTEN,RandomForests,selfmRNA_CNA_Mutations,UN,Train,340.8760217,0.087259205,0.469210174,0.212197016,0.534326408,0.469008721,0.069511539,0.043070802
PTEN,RandomForests,selfmRNA_CNA_Mutations,UN,Test,321.9202312,0.131495065,0.384300268,0.131149355,0.548246081,0.414014426,-0.014924692,0.011530744
PTEN,RandomForests,selfmRNA_CNA_Mutations,ZScore,Train,340.8767027,0.087259412,0.469204539,0.212193267,0.534327731,0.469002087,0.069505904,0.043064168
PTEN,Mean,selfmRNA_CNA_Mutations,ZScore,Test,310.6249574,0.141741019,,-0.015581492,0.593085089,,,
PTEN,RandomForests,selfmRNA_Mutations,MinMax,Train,426.7924128,0.087907873,0.452698129,0.200392948,0.53829649,0.449496514,0.052999493,0.023558596
PTEN,RandomForests,selfmRNA_Mutations,MinMax,Test,403.1342413,0.131614192,0.385201318,0.129443029,0.548522079,0.405499828,-0.014023643,0.003016146
PTEN,RandomForests,selfmRNA_Mutations,TMM,Train,347.4858506,0.0971192,0.151809898,0.024538575,0.594567937,0.154198457,,
PTEN,RandomForests,selfmRNA_Mutations,TMM,Test,353.0732073,0.141453807,0.132364682,-0.009885028,0.590620852,0.153034545,,
PTEN,RandomForests,selfmRNA_Mutations,UN,Train,426.7924128,0.087907873,0.452698129,0.200392948,0.53829649,0.449496514,0.052999493,0.023558596
PTEN,RandomForests,selfmRNA_Mutations,UN,Test,403.1342413,0.131614192,0.385201318,0.129443029,0.548522079,0.405499828,-0.014023643,0.003016146
PTEN,RandomForests,selfmRNA_Mutations,ZScore,Train,426.7924128,0.087907873,0.452698129,0.200392948,0.53829649,0.449496514,0.052999493,0.023558596
PTEN,Mean,selfmRNA_Mutations,ZScore,Test,310.6249574,0.141741019,,-0.015581492,0.593085089,,,
PTEN,RandomForests,selfmRNA_Polynomial,MinMax,Train,444.0820128,0.087974265,0.450827195,0.199113521,0.538727698,0.448112975,0.05112856,0.022175057
PTEN,RandomForests,selfmRNA_Polynomial,MinMax,Test,409.4211433,0.131517958,0.386635025,0.130740715,0.548027581,0.40642623,-0.012589935,0.003942548
PTEN,RandomForests,selfmRNA_Polynomial,TMM,Train,303.3259053,0.098305223,,-6.17E-06,0.60206726,,,
PTEN,RandomForests,selfmRNA_Polynomial,TMM,Test,313.2598578,0.141747844,,-0.015592608,0.593099949,,,
PTEN,RandomForests,selfmRNA_Polynomial,UN,Train,444.0738639,0.087977303,0.450809898,0.199060747,0.538745301,0.448111262,0.051111263,0.022173343
PTEN,RandomForests,selfmRNA_Polynomial,UN,Test,409.4085357,0.131513445,0.386635049,0.130791526,0.548014127,0.40642623,-0.012589911,0.003942548
PTEN,RandomForests,selfmRNA_Polynomial,ZScore,Train,444.067672,0.087978826,0.450800964,0.199035728,0.53875298,0.448100227,0.051102329,0.022162309
PTEN,Mean,selfmRNA_Polynomial,ZScore,Test,310.6249574,0.141741019,,-0.015581492,0.593085089,,,
PTEN,Zero,AllInteractionPartners_Mutations,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,AllInteractionPartners_Mutations,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,AllInteractionPartners_Mutations,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,AllInteractionPartners_Mutations,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,AllInteractionPartners_Mutations,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,AllInteractionPartners_Mutations,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,AllInteractionPartners_Mutations,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,AllInteractionPartners_Mutations,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,AllmRNA_Mutations,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,AllmRNA_Mutations,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,AllmRNA_Mutations,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,AllmRNA_Mutations,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,AllmRNA_Mutations,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,AllmRNA_Mutations,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,AllmRNA_Mutations,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,AllmRNA_Mutations,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,NMostVariableGenes_Mutations,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,NMostVariableGenes_Mutations,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,NMostVariableGenes_Mutations,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,NMostVariableGenes_Mutations,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,NMostVariableGenes_Mutations,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,NMostVariableGenes_Mutations,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,NMostVariableGenes_Mutations,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,NMostVariableGenes_Mutations,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,NRandomGenes_Mutations,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,NRandomGenes_Mutations,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,NRandomGenes_Mutations,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,NRandomGenes_Mutations,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,NRandomGenes_Mutations,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,NRandomGenes_Mutations,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,NRandomGenes_Mutations,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,NRandomGenes_Mutations,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,ThousandMostVariableGenes_Mutations,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,ThousandMostVariableGenes_Mutations,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,ThousandMostVariableGenes_Mutations,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,ThousandMostVariableGenes_Mutations,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,ThousandMostVariableGenes_Mutations,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,ThousandMostVariableGenes_Mutations,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,ThousandMostVariableGenes_Mutations,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,ThousandMostVariableGenes_Mutations,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,Top100InteractionPartners_Mutations,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,Top100InteractionPartners_Mutations,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,Top100InteractionPartners_Mutations,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,Top100InteractionPartners_Mutations,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,Top100InteractionPartners_Mutations,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,Top100InteractionPartners_Mutations,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,Top100InteractionPartners_Mutations,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,Top100InteractionPartners_Mutations,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_CNA_Mutations,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_CNA_Mutations,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_CNA_Mutations,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_CNA_Mutations,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_CNA_Mutations,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_CNA_Mutations,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_CNA_Mutations,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_CNA_Mutations,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_Mutations,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_Mutations,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_Mutations,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_Mutations,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_Mutations,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_Mutations,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_Mutations,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_Mutations,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_Polynomial,MinMax,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_Polynomial,MinMax,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_Polynomial,TMM,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_Polynomial,TMM,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_Polynomial,UN,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_Polynomial,UN,Test,100,0.144712374,,-0.063409573,0.604923828,,,
PTEN,Zero,selfmRNA_Polynomial,ZScore,Train,100,0.100279984,,-0.040706895,0.614082693,,,
PTEN,Zero,selfmRNA_Polynomial,ZScore,Test,100,0.144712374,,-0.063409573,0.604923828,,,
RB1,ElasticNet,AllInteractionPartners_Mutations,MinMax,Train,180.0708432,0.093268835,,0,0.237028024,,,
RB1,ElasticNet,AllInteractionPartners_Mutations,MinMax,Test,158.489369,0.146398578,,-0.054166079,0.236405215,,,
RB1,ElasticNet,AllInteractionPartners_Mutations,TMM,Train,202.1438808,0.09161522,0.22803256,0.034289702,0.23289694,0.220824963,,
RB1,ElasticNet,AllInteractionPartners_Mutations,TMM,Test,203.2477764,0.145848084,0.109888676,-0.046849487,0.235350197,0.127966521,,
RB1,ElasticNet,AllInteractionPartners_Mutations,UN,Train,366.0193244,0.055966809,0.800906805,0.641334428,0.141907819,0.741521376,0.592195494,0.463879743
RB1,ElasticNet,AllInteractionPartners_Mutations,UN,Test,1243.566804,0.502225583,0.032168553,-16.56692125,0.864921093,0.023952829,-0.182057925,-0.250674117
RB1,ElasticNet,AllInteractionPartners_Mutations,ZScore,Train,206.2708475,0.08331002,0.493767359,0.201167867,0.211765415,0.48181508,0.285056049,0.204173448
RB1,LinearRegression,selfmRNA_Mutations,ZScore,Test,239.4983537,0.143370759,0.209594163,-0.011504678,0.231783762,0.273380928,-0.004632315,-0.001246018
RB1,ElasticNet,AllmRNA_Mutations,MinMax,Train,180.0708432,0.093268835,,0,0.237028024,,,
RB1,ElasticNet,AllmRNA_Mutations,MinMax,Test,158.489369,0.146398578,,-0.054166079,0.236405215,,,
RB1,ElasticNet,AllmRNA_Mutations,TMM,Train,278.2646057,0.074335198,0.707884008,0.364695383,0.188812035,0.635075676,,
RB1,ElasticNet,AllmRNA_Mutations,TMM,Test,297.7325014,0.1462172,0.15106529,-0.052949774,0.235984414,0.164149619,,
RB1,ElasticNet,AllmRNA_Mutations,UN,Train,1.17392562,0.000124215,0.999999377,0.999998235,0.000313828,0.999993824,0.791288067,0.722352191
RB1,ElasticNet,AllmRNA_Mutations,UN,Test,839.4756976,0.222225426,0.041416263,-1.417934209,0.350558953,0.037833433,-0.172810215,-0.236793513
RB1,ElasticNet,AllmRNA_Mutations,ZScore,Train,233.9435003,0.049626205,0.899244636,0.717635592,0.125802017,0.812051471,0.690533326,0.534409838
BRCA2,ElasticNet,ThousandMostVariableGenes_Mutations,ZScore,Test,155.3395652,0.17752192,0.150843529,-0.008468293,0.193720627,0.126001373,0.232975888,0.193672213
RB1,ElasticNet,NMostVariableGenes_Mutations,MinMax,Train,180.0708432,0.093268835,,0,0.237028024,,,
RB1,ElasticNet,NMostVariableGenes_Mutations,MinMax,Test,158.489369,0.146398578,,-0.054166079,0.236405215,,,
RB1,ElasticNet,NMostVariableGenes_Mutations,TMM,Train,249.6588193,0.083103546,0.51654343,0.203784057,0.211370132,0.476032245,,
RB1,ElasticNet,NMostVariableGenes_Mutations,TMM,Test,247.1617827,0.144959832,0.168288902,-0.035063429,0.233631593,0.18830028,,
RB1,ElasticNet,NMostVariableGenes_Mutations,UN,Train,462.2416896,0.050806026,0.837046516,0.700958987,0.129480173,0.773524806,0.628335206,0.495883173
RB1,ElasticNet,NMostVariableGenes_Mutations,UN,Test,2526.507878,7.743707431,0.060699566,-13403.39452,13.43655436,0.040644074,-0.153526912,-0.233982872
RB1,ElasticNet,NMostVariableGenes_Mutations,ZScore,Train,228.8616969,0.080487477,0.548682283,0.253292074,0.204779238,0.441746644,0.339970972,0.164105011
CDH2,ElasticNet,selfmRNA,ZScore,Test,279.1288397,0.179713856,0.145558575,0.003588328,0.368118188,0.048153304,-2.78E-17,0
RB1,ElasticNet,NRandomGenes_Mutations,MinMax,Train,180.0708432,0.093268835,,0,0.237028024,,,
RB1,ElasticNet,NRandomGenes_Mutations,MinMax,Test,158.489369,0.146398578,,-0.054166079,0.236405215,,,
RB1,ElasticNet,NRandomGenes_Mutations,TMM,Train,207.2593527,0.090318026,0.300981797,0.061569752,0.229590357,0.282488002,,
RB1,ElasticNet,NRandomGenes_Mutations,TMM,Test,208.4637162,0.145366908,0.148930516,-0.040665389,0.234636245,0.155784328,,
RB1,ElasticNet,NRandomGenes_Mutations,UN,Train,537.0024005,0.059055581,0.774875593,0.599812175,0.149899934,0.720152257,0.566164283,0.442510624
RB1,ElasticNet,NRandomGenes_Mutations,UN,Test,1736.963165,0.3055824,-0.006986924,-3.738450942,0.466451372,0.002741841,-0.221213402,-0.271885105
RB1,ElasticNet,NRandomGenes_Mutations,ZScore,Train,215.7457,0.080999231,0.53089056,0.245449258,0.205866762,0.457476341,0.32217925,0.179834708
CDH2,ElasticNet,selfmRNA_Mutations,ZScore,Test,279.1288397,0.179713856,0.145558575,0.003588328,0.368118188,0.048153304,-2.78E-17,0
